gene	UNIPROT
LOC101856027	Q6IA17
LOC101851581	Q86X45
LOC101851581	Q86X45
LOC101852323	Q92905
LOC101852546	O15269
LOC101852769	P27708
LOC101852769	P27708
LOC101852769	P27708
LOC101852769	P27708
LOC101853463	Q6P1N9
LOC101853699	Q6NUQ4
LOC101856515	Q9Y4C4
LOC101856515	Q9Y4C4
LOC101856515	Q9Y4C4
LOC101854088	Q5T0F9
LOC101854088	Q5T0F9
LOC101854330	O14713
LOC101854330	O14713
LOC101856966	B2RC85
LOC101856966	B2RC85
LOC101854869	P11166
LOC101854869	P11166
LOC101857187	O43614
LOC101862653	P05186
LOC100533544	Q12756
LOC101857409	P11362
LOC101863106	P68371
LOC101861816	Q6GPI1
LOC101864069	O75879
LOC101860741	Q9BUB4
LOC101860741	Q9BUB4
LOC101860102	P00167
LOC101859860	O75351
LOC101859486	O75351
LOC101859486	Q9UN37
LOC101859486	O75351
LOC101858942	Q93100
LOC101858942	Q93100
LOC101858942	Q93100
LOC101858714	Q8IXH6
LOC101858033	Q9Y2R5
LOC101858033	Q9Y2R5
LOC101858033	Q9Y2R5
LOC101858033	Q9Y2R5
LOC101857802	Q6NT16
LOC101845001	Q13885
LOC101845472	Q99576
LOC101845698	O60911
LOC101862419	Q8IXL7
LOC106011929	P20594
LOC101846074	P24941
LOC101846886	Q6V0I7
LOC101846886	Q6V0I7
LOC101847589	Q00325
LOC101846287	Q7RTP6
LOC101846655	Q9GZQ4
LOC101846655	Q9GZQ4
LOC101848525	Q6ZR37
LOC101851738	P18827
LOC101852413	P21128
LOC101852631	Q92752
LOC101852856	P35348
LOC101853092	Q9HCK4
LOC101849378	Q8NFZ3
LOC101849620	Q8TDH9
LOC101854260	Q9NR20
LOC101854723	Q5H9S7
LOC101854723	Q5H9S7
LOC101850807	Q6NYC1
LOC101855192	Q8TBB6
LOC101851044	Q9C026
LOC101851044	Q9C026
LOC101851044	Q9C026
LOC101860103	Q9UNS1
LOC101860576	Q9UBG0
LOC101860819	O60449
LOC101856184	A6NK75
LOC101856184	A6NK75
LOC101856184	A6NK75
LOC101856184	A6NK75
LOC101856184	A6NK75
LOC101856184	A6NK75
LOC101856184	A6NK75
LOC101856663	Q9BY49
LOC101861046	O15438
LOC101861286	Q9UBP0
LOC101861286	Q9UBP0
LOC101861286	Q9UBP0
LOC101857340	Q9NZ32
LOC101858274	P0DP25
LOC101858274	P0DP25
LOC106011939	P0DP25
LOC106011939	P0DP25
LOC106011939	P0DP25
LOC101861509	P0DP25
LOC101861509	P0DP25
LOC101861509	P0DP25
LOC101861733	P0DP25
LOC101861733	P0DP25
LOC101861733	P0DP25
LOC101861733	P0DP25
LOC101858632	P0DP25
LOC101861956	Q9UL59
LOC101861956	Q9UL59
LOC101861956	Q9UL59
LOC101861956	Q9UL59
LOC101861956	Q9UL59
LOC101861956	Q9UL59
LOC101861956	Q9UL59
LOC101861956	Q9UL59
LOC101861956	Q9UL59
LOC101859019	Q16635
LOC101859019	Q16635
LOC101859412	P35606
LOC101859643	Q15904
LOC101848113	M0QZD8
LOC101863346	Q8TF42
LOC101863588	Q9BRA2
LOC101863819	Q15020
LOC101849054	A6NMZ7
LOC101849054	A6NMZ7
LOC101849054	A6NMZ7
LOC101849054	A6NMZ7
LOC101849054	A6NMZ7
LOC101849054	A6NMZ7
LOC101849054	A6NMZ7
LOC101849054	A6NMZ7
LOC101849054	A6NMZ7
LOC101849054	A6NMZ7
LOC101849054	A6NMZ7
LOC101849054	A6NMZ7
LOC101845331	Q9Y316
LOC101845550	Q147X3
LOC101849539	O15123
LOC101849768	Q15835
LOC101850005	Q15835
LOC101850249	P51957
LOC101850480	P51957
LOC101846002	P60953
LOC101846213	P28330
LOC101846213	P28330
FMRP	P51114
LOC101846818	P23919
LOC101847042	Q96LK0
LOC101847042	Q96LK0
LOC101847425	P00390
LOC101850956	Q86UN6
LOC101851191	Q9Y3Q0
LOC101847877	O60242
LOC101847877	O60242
LOC101847877	O60242
LOC101851807	P09496
LOC101851807	P09496
LOC101851807	P09496
LOC101852479	Q5QJ74
LOC101852479	Q5QJ74
LOC101852694	Q5W0Q7
LOC101853323	P54819
LOC101853560	Q8NEP7
LOC101853940	Q2TB10
LOC101853940	Q2TB10
LOC101856430	Q8WUA4
LOC101854870	P15848
LOC101856664	P22003
LOC101855106	P41221
LOC101855342	P00441
LOC101855342	P00441
LOC101855728	P78560
LOC101855728	P78560
LOC101855728	P78560
LOC101857341	Q9NVM9
LOC100533386	P78348
LOC101857574	A6NFE3
LOC101855951	O94888
LOC101855951	O94888
LOC101857803	Q96DM1
LOC101858034	P23769
LOC101858034	P23769
LOC106011950	P48509
LOC101860657	Q96JH7
LOC101858496	Q92752
LOC101861367	Q9H093
LOC101861587	Q9BZA8
LOC101861587	Q9BZA8
LOC101861587	Q9BZA8
LOC101861587	Q9BZA8
LOC101862276	O94921
LOC101858943	Q5JRX3
LOC101858943	Q5JRX3
LOC101859175	Q8N7U6
LOC101862506	Q86SQ4
LOC106011948	Q13231
LOC106011948	Q13231
LOC101863676	Q99759
LOC106011952	P00533
LOC106011952	P00533
LOC101859862	Q86W92
LOC101859862	Q86W92
LOC101863902	Q8N448
LOC101864148	Q6BDS2
LOC101849290	Q00534
LOC101849540	Q9NVV4
LOC101864526	Q9NVV4
LOC101845170	O75563
LOC101845401	Q96DN6
LOC101845401	Q96DN6
LOC101845401	Q96DN6
LOC101845401	Q96DN6
LOC101845401	Q96DN6
LOC101846214	Q9NRP4
LOC101846214	Q9NRP4
LOC101846214	Q9NRP4
LOC101846429	Q8NE62
LOC101849769	P0DP25
LOC101849769	P0DP25
LOC101850006	Q07507
LOC101850250	Q07507
LOC106011955	Q07507
LOC101846819	Q07507
LOC101850481	Q07507
LOC101847043	Q07507
LOC101850723	Q9UMR3
LOC101847265	P26373
LOC101851643	P26373
LOC101847498	P21589
LOC101847498	P21589
LOC106011957	Q5SYC1
LOC101847730	O75131
LOC101848526	O60934
LOC101847963	Q9NY59
LOC101847963	Q9NY59
LOC101849134	P0DP25
LOC101849134	P0DP25
LOC101852324	Q9GZZ9
LOC101852695	Q9NPG2
LOC101852931	Q07973
LOC101853166	Q07973
LOC101853166	Q07973
LOC101853166	Q07973
LOC101858785	Q07973
LOC118477162	Q07973
LOC101859020	Q4G0S4
LOC101853324	Q07973
LOC101853700	P37108
LOC101859709	Q92847
LOC101854089	O60524
LOC101854575	P02760
LOC101854575	P02760
LOC101854953	Q14517
LOC101854953	Q14517
LOC101854953	Q14517
LOC101855193	Q14517
LOC101855193	Q14517
LOC101855193	Q14517
LOC101855193	Q14517
LOC101855193	Q14517
LOC101855193	Q04721
LOC101855193	Q04721
LOC101855193	Q04721
LOC101855193	Q04721
LOC101855193	Q04721
LOC101855193	Q04721
LOC101855193	Q04721
LOC101855193	Q04721
LOC101855193	Q04721
LOC101855193	Q04721
LOC101855193	Q04721
LOC101855193	Q04721
LOC101855193	Q04721
LOC101855193	Q04721
LOC101855193	Q04721
LOC101855193	Q04721
LOC101860173	O00468
LOC101860415	Q8N8A2
LOC101860415	Q8N8A2
LOC101860415	Q8N8A2
LOC101860415	Q8N8A2
LOC101860415	Q8N8A2
LOC101856186	Q6P093
LOC101856186	Q6P093
LOC101856431	Q96LQ0
LOC101856665	P56470
LOC101856665	P56470
LOC101856665	P56470
LOC101856665	P56470
LOC101856665	P56470
LOC101856665	P56470
LOC101856665	P56470
LOC101856665	P56470
LOC101856665	P56470
LOC101856665	P56470
LOC101856665	P56470
LOC101856665	P56470
LOC101857027	Q9Y385
LOC101857027	Q9Y385
LOC101857027	Q9Y385
LOC101857575	Q9Y385
LOC101857804	Q14204
LOC101860658	P35548
LOC101858186	O60231
LOC101860899	Q7RTY0
LOC101864393	O43497
LOC101864393	O43497
LOC101864393	O43497
LOC101864393	O43497
LOC101864393	O43497
LOC101864393	O43497
LOC101864393	O43497
LOC101864393	O43497
LOC101864393	O43497
LOC101864393	O43497
LOC101864393	O43497
LOC101864393	O43497
LOC101864393	O43497
LOC101864393	O43497
LOC101864393	O43497
LOC101864624	A8K7I4
LOC101845101	P00747
LOC101862732	Q8IWD5
LOC101862732	Q8IWD5
LOC101862950	Q99732
LOC101862950	Q99732
LOC101845775	O14511
LOC101863347	P42574
LOC101863347	P42574
LOC101863589	P55210
LOC101863820	Q6ZSM3
LOC106011959	Q8N7Z2
LOC106011959	Q8N7Z2
LOC101846215	Q502W6
LOC101846430	Q92752
LOC101846430	Q92752
LOC101846656	Q16762
LOC101846656	Q16762
LOC101846656	Q16762
LOC101846887	P62316
LOC101847115	P26885
LOC101847115	P26885
LOC101847659	O95198
LOC101847659	O95198
LOC101852480	P11277
LOC101849055	Q6ZS10
LOC101849055	Q6ZS10
LOC101849055	Q6ZS10
LOC106011960	Q8N4F4
LOC101852932	O75751
LOC101853167	Q1EHB4
LOC101853167	Q1EHB4
LOC101849291	Q5SQS7
LOC101849291	Q5SQS7
LOC101849291	Q5SQS7
LOC101849291	Q5SQS7
LOC101849291	Q5SQS7
LOC101853622	Q6ZS10
LOC101853856	Q1EHB4
LOC101850251	Q9Y289
LOC101854090	Q9UM22
LOC101850482	Q9UM22
LOC101850724	Q6ZS10
LOC101850958	Q8WU39
LOC101851193	Q8WU39
LOC101851414	P22303
LOC101855260	Q9BUB5
LOC101851808	Q9UQ13
LOC101851808	Q9UQ13
LOC101851808	Q9UQ13
LOC101851808	Q9UQ13
LOC101863990	Q8NHR9
LOC106011963	P10635
LOC101858944	P05177
LOC101855953	Q5VXU9
LOC101856347	Q86SG6
LOC101856347	Q86SG6
LOC101856808	Q6SPF0
LOC101856808	Q6SPF0
LOC101856808	Q6SPF0
LOC101856808	Q6SPF0
LOC101857028	O43765
LOC101857028	O43765
LOC101857410	O15372
LOC101859413	Q3KNS1
LOC101859645	P49327
LOC101859645	P49327
LOC101857645	P60002
LOC101858276	Q8TDD5
LOC101858497	Q8WY98
LOC101860336	Q14145
LOC101860577	Q8IZT8
LOC101849292	Q9NZN5
LOC101849292	Q9NZN5
LOC101849292	Q9NZN5
LOC101849541	P78536
LOC101849541	P78536
LOC118477814	O15460
LOC101861510	Q96IJ6
LOC101861510	Q96IJ6
LOC101861510	Q96IJ6
LOC101862040	Q9NTK5
LOC101862040	Q9NTK5
LOC101862585	P46459
LOC101862585	P46459
LOC101862585	P46459
LOC101862951	A4D1F6
LOC101863189	Q9ULJ7
LOC101863189	Q9ULJ7
LOC101863903	P30260
LOC101864303	Q13685
LOC101864527	Q96HA7
LOC101864527	Q96HA7
LOC101850252	Q8N4Q0
LOC101850483	Q9UBY8
LOC101845002	P24462
LOC101845002	P24462
LOC101845002	P24462
LOC101845002	P24462
LOC101845002	P24462
LOC101850725	Q16820
LOC101850959	Q99615
LOC101845852	Q9NSI2
LOC101847190	Q9NWM8
LOC101851194	Q7Z5M5
LOC106011966	Q7Z5M5
LOC101851415	Q13231
LOC101847878	Q9H015
LOC101848114	Q14457
LOC101848114	Q14457
LOC101848528	P60468
LOC101852325	O15118
LOC101849056	Q9Y2M2
LOC101852547	A0A0B4J245
LOC101852770	Q9Y243
LOC101853857	P19801
LOC101854091	Q6UXD7
LOC101854333	Q96DL1
LOC101854577	Q969F8
LOC101853390	P08908
LOC101853623	P17174
LOC101855261	Q49AM3
LOC101859103	Q9H093
LOC118477815	Q9H093
LOC118477816	Q9H093
LOC101859788	P23416
LOC101855647	Q06265
LOC101860020	P35348
LOC101860253	Q99677
LOC101860499	Q9H093
LOC101856268	Q7LGC8
LOC101857029	Q9BV81
LOC106011972	A0A1B0GTI8
LOC100533382	P14679
LOC100533382	P14679
LOC100533382	P14679
LOC101860977	P14679
LOC101860977	P14679
LOC101857879	Q8N8Q3
LOC101857879	Q8N8Q3
LOC101858108	Q8IY51
LOC101858343	Q96DB2
LOC101858343	Q96DB2
LOC101858343	Q96DB2
LOC101858343	Q96DB2
LOC101858343	Q96DB2
LOC101861663	Q9Y345
LOC101861893	P48067
LOC101858717	Q9NSD5
LOC101862116	P49643
LOC101847590	Q16342
LOC101847824	Q00987
LOC101847824	Q00987
LOC101862586	Q9Y4W2
LOC101862802	Q5THR3
LOC101862802	Q5THR3
LOC101862802	Q5THR3
LOC101863029	Q8NCR3
LOC101848294	Q5VUY0
LOC101864528	Q8N4Q0
LOC101864528	Q8N4Q0
LOC101845245	Q8N4Q0
LOC101845245	Q8N4Q0
LOC101845245	Q8N4Q0
LOC101845003	Q8N4Q0
LOC101845003	Q8N4Q0
LOC101848756	Q8N4Q0
LOC101845623	P98170
LOC101845623	P98170
LOC101845623	P98170
LOC101845623	P98170
LOC101845623	P98170
LOC101845623	P98170
LOC101845623	P98170
LOC101845623	P98170
LOC101845623	P98170
LOC101848974	Q9HCF6
LOC101849214	Q9BW91
LOC101849465	Q9BW91
LOC101846506	Q8N2I9
LOC101849700	Q86YQ8
LOC101849933	Q7KZF4
LOC101850177	Q9BQA1
LOC106011982	Q5VYJ5
LOC106011982	Q5VYJ5
LOC106011982	Q5VYJ5
LOC106011982	Q5VYJ5
LOC101847116	P07858
LOC101850653	O00338
LOC101850893	P07858
LOC101847348	P07858
LOC101847348	P07858
LOC118477818	P07858
LOC101851809	Q8NEZ2
LOC101852026	Q9UIV1
LOC101852481	Q8TCC3
LOC101852697	Q9UHJ9
LOC101852933	Q9H6Y2
LOC101853168	Q969Y0
LOC101853858	P17900
LOC101854092	Q9H093
LOC101853391	Q5W041
LOC101853391	Q5W041
LOC101853391	Q5W041
LOC101853391	Q5W041
GluR8	Q13003
LOC100533315	Q13002
LOC101854578	Q86WB7
LOC101854578	Q86WB7
LOC101855025	Q13324
LOC101860821	Q9BYG0
LOC101856102	Q92847
LOC101857412	Q8N8M0
LOC101861511	Q8N8M0
LOC101861511	Q8N8M0
LOC101858498	Q02386
LOC101858498	Q02386
LOC101858498	Q02386
LOC101858498	Q02386
LOC101858498	Q02386
LOC101858498	Q02386
LOC101858498	Q02386
LOC101858498	Q02386
LOC101858498	Q02386
LOC101858498	Q02386
LOC101858498	Q02386
LOC101858498	Q02386
LOC101858498	Q02386
LOC101862189	P24530
LOC101862654	P00558
LOC101862654	P00558
LOC101862654	P00558
LOC101862654	P00558
LOC101859414	Q9Y3E5
LOC101859414	Q9Y3E5
LOC101860337	Q9BRZ2
LOC101862875	P09848
LOC101862875	P09848
LOC101862875	P09848
LOC101862875	P09848
LOC101862875	P09848
LOC101862875	P09848
LOC101862875	P09848
LOC101862875	P09848
LOC101863108	P09848
LOC101863108	P09848
LOC101863108	P09848
LOC101863108	P09848
LOC101863108	P09848
LOC101860578	A5D8T8
LOC101863749	Q8IWV2
LOC101863988	P10826
LOC101864394	O14972
LOC101845333	Q9UQN3
LOC101845699	O60341
LOC101845930	O75844
LOC101846142	O95456
LOC101846357	Q96A49
LOC101847731	Q8N9N2
LOC101847731	Q8N9N2
LOC101847964	Q5TGI0
LOC101847964	Q5TGI0
LOC101847964	Q5TGI0
LOC101847964	Q5TGI0
LOC101847964	Q5TGI0
LOC101850960	Q7RTX9
LOC101850960	Q7RTX9
LOC101851416	Q9BX79
LOC101849466	Q96MM7
LOC101849848	Q8WW35
LOC106011994	A6NKG5
LOC101850088	P10599
LOC118477134	Q6P3W7
LOC106011996	Q6P3W7
LOC101855955	Q9UPT5
LOC101852698	Q96N66
LOC101852934	P23610
LOC101853169	Q86XA0
LOC101853169	Q86XA0
LOC101853562	O43934
LOC101853794	Q01130
LOC101854093	P62714
LOC101856187	P29371
LOC101854579	Q96LT4
LOC101854579	Q96LT4
LOC101854579	Q96LT4
LOC101854803	O95393
LOC101854803	O95393
LOC101855026	Q7Z5H3
LOC101855026	Q7Z5H3
jnk	P53779
LOC101855498	Q5TA50
LOC101855732	P19623
LOC101856666	Q96CQ1
LOC101856902	Q96EA4
LOC101860416	Q12879
LOC101860416	Q12879
LOC101857413	Q7L1S5
LOC101861128	P62508
LOC101858278	Q8TAA9
LOC101862041	Q5SRE5
LOC101862733	P16233
LOC101859177	P42766
LOC101859573	O15511
LOC101862952	Q11130
LOC101863441	Q99442
LOC101859789	P43243
LOC101859789	Q9ULV3
LOC101859789	P43243
LOC101859789	P43243
LOC101860174	Q8TAL5
LOC101863904	Q9Y371
LOC101845004	Q9NYU2
LOC101845004	Q9NYU2
LOC101845246	Q5W111
LOC101845700	Q9Y376
LOC101848530	Q96MH7
LOC101848530	Q96MH7
LOC101848757	P13984
LOC101845931	Q9BTY2
LOC101845931	Q9BTY2
LOC101846143	Q86UB2
LOC101846143	Q86UB2
LOC101846143	Q86UB2
LOC101846143	Q86UB2
LOC101846966	Q9UL03
LOC101848976	Q8IY51
LOC100533341	O00505
LOC100533341	O00505
LOC101847192	Q9Y4X0
LOC101847427	Q9BTY2
LOC101847427	P04066
LOC101847661	Q3SYC2
LOC101847879	Q7L5N1
LOC106012000	Q49AG3
LOC101849216	Q14146
LOC101849467	Q14146
LOC101849701	P22309
LOC106012002	P36537
LOC101850421	P35503
LOC118477835	Q9H0W7
LOC101850654	P78412
LOC101850894	P78412
LOC101851739	Q9BQI3
LOC101851739	Q9BQI3
LOC101851955	Q587J7
LOC101851955	Q587J7
LOC101852182	Q9UBS4
LOC101853701	Q8N6G5
LOC101853005	P0CG40
LOC101853239	Q9H501
LOC101853239	Q9H501
LOC101853941	Q9BX63
LOC101854172	Q9BX63
LOC118477163	Q9BX63
LOC101855343	Q14517
LOC101855568	O75594
LOC101858557	Q6U736
LOC101856028	Q9H511
LOC101859021	Q7Z7A4
LOC101859021	Q7Z7A4
LOC101856739	Q7L0Y3
LOC101856739	Q7L0Y3
LOC101856739	Q7L0Y3
LOC101856739	Q7L0Y3
LOC101857414	Q9NPF2
LOC101857648	P49848
LOC101857648	P49848
LOC101858037	Q15751
LOC101858037	Q15751
LOC101858037	Q15751
LOC101858037	Q15751
LOC101858037	Q15751
LOC101858037	Q15751
LOC101858037	Q15751
LOC101858037	Q15751
LOC101858037	Q15751
LOC101858037	Q15751
LOC101858037	Q15751
LOC101858037	Q15751
LOC101858037	Q15751
LOC101858037	Q15751
LOC101858037	Q15751
LOC101858037	Q15751
LOC101859248	P14625
LOC101859488	Q6P2S7
LOC101859710	Q9BUT1
LOC101859940	Q9NUI1
LOC101846967	O43502
LOC101847193	A1A4V9
LOC101860417	O15145
LOC101847428	Q8WU67
LOC101847428	Q8WU67
LOC101847428	Q8WU67
LOC101847428	Q8WU67
LOC101861211	Q8N1G4
LOC101861443	Q11130
LOC101861443	Q11130
LOC101861819	O43716
LOC101862042	Q13769
LOC101862278	Q96LL9
LOC101848116	Q7Z3V4
LOC101848359	O15460
LOC101848359	O15460
LOC101862655	Q9UH99
LOC101862655	Q9UH99
LOC101862655	Q9UH99
LOC101862876	Q8TBG4
LOC101862876	Q8TBG4
LOC101862876	Q8TBG4
LOC101862876	Q8TBG4
LOC101862876	Q8TBG4
LOC101862876	Q8TBG4
LOC101848592	O94808
LOC101863109	Q8TCA0
LOC106012007	A6NKG5
LOC101863349	P06746
LOC101863349	P06746
LOC101863750	Q14680
LOC101863750	Q14680
LOC101863750	Q14680
LOC101863750	Q14680
LOC101863989	Q18PE1
LOC101864230	O75161
LOC101864230	O75161
LOC101864230	O75161
LOC101864230	O75161
LOC101864230	O75161
LOC101864626	Q5SVZ6
LOC106012008	Q9NXP7
LOC101849771	P24821
LOC101849771	P24821
LOC101849771	P24821
LOC101849771	P24821
LOC101849771	P24821
LOC101845103	Q9UDR5
LOC101845103	Q9UDR5
LOC101845103	Q9UDR5
LOC101845103	Q9UDR5
LOC101845932	Q9Y5R4
LOC101846288	Q9UK00
LOC101846507	Q9UDR5
LOC101846738	P06276
LOC101850009	Q9GZQ4
LOC101850485	Q6ZQX7
LOC101850485	Q6ZQX7
LOC101850485	Q6ZQX7
LOC101850485	Q6ZQX7
LOC101850485	Q6ZQX7
LOC101850485	Q6ZQX7
LOC101850485	Q6ZQX7
LOC101851196	P24928
LOC101851417	Q9BTZ2
LOC101851646	Q99946
LOC101853325	Q6DWJ6
LOC101853563	Q92847
LOC101853795	Q92847
LOC101854024	P34981
LOC101854505	Q86YF9
LOC101852183	Q13217
LOC101852415	Q8WWL7
LOC101854724	P21333
LOC101854724	P21333
LOC101854724	P21333
LOC101858863	P08519
LOC101858863	P08519
LOC101858863	P08519
LOC101855194	Q96JA3
LOC101855425	P33316
LOC101856188	Q03001
LOC101856188	Q03001
LOC101856188	Q03001
LOC101856188	Q03001
LOC101856188	Q03001
LOC101856188	Q03001
LOC101856188	Q03001
LOC100533361	P0DMV9
LOC101856967	P0DMV9
LOC101856740	P0DMV9
LOC101859574	Q5M9Q1
LOC101857576	Q96DC8
LOC106012016	Q9BTX7
LOC106012014	Q5VTD9
LOC101858038	P24043
LOC101859790	Q8N2E2
LOC101858279	Q96ST2
LOC101858279	Q96ST2
LOC101860021	O76082
5-HT2	P28223
5-HT2	P28223
LOC106012017	Q8N468
LOC106012017	Q8N468
LOC106012017	Q8N468
LOC101860254	P48637
LOC101860254	P48637
LOC101860500	P48637
LOC101860500	P48637
LOC101860500	P48637
LOC101860743	P48637
LOC101858500	P08263
LOC101858633	Q9Y6V0
LOC106012015	P08263
LOC101864231	Q9BVG8
LOC101864464	Q6V0I7
LOC101864464	Q6V0I7
LOC101864464	Q6V0I7
LOC101864464	Q6V0I7
LOC101864464	Q6V0I7
LOC101845402	Q9HCU4
LOC101845402	Q9HCU4
LOC101845402	Q9HCU4
LOC101845402	Q9HCU4
LOC101845624	Q6V1P9
LOC101845624	Q6V1P9
LOC101845624	Q6V1P9
LOC101845624	Q6V1P9
LOC101845624	Q6V1P9
LOC101845624	Q6V1P9
LOC101845624	Q6V1P9
LOC101845624	Q6V1P9
LOC101845624	Q6V1P9
LOC101845624	Q6V1P9
LOC101845624	Q6V1P9
LOC101845624	Q6V1P9
LOC101845624	Q6V1P9
LOC101845624	Q6V1P9
LOC101845624	Q6V1P9
LOC101845853	Q14012
LOC101846076	Q14012
LOC101846289	Q14517
LOC101846289	Q14517
LOC101846289	Q14517
LOC101846289	Q14517
LOC101846289	Q14517
LOC101846289	Q14517
LOC101846289	Q14517
LOC101846289	Q14517
LOC101846289	Q14517
LOC101846289	Q14517
LOC101846289	Q14517
LOC101846289	Q14517
LOC101846289	Q14517
LOC101846289	Q14517
LOC101846289	Q14517
LOC101846289	Q14517
LOC101846289	Q14517
LOC101846289	Q14517
LOC101846289	Q14517
LOC101861664	Q9NZQ3
LOC101846739	Q9NZQ3
LOC101861894	P49591
LOC101846968	Q9UBF2
LOC101862353	Q92630
LOC101862587	Q9UKA1
LOC101862587	Q9UKA1
LOC101862803	A0A1B0GUX0
LOC101847662	O14594
LOC101863273	P06396
LOC101863273	P06396
LOC101863273	P06396
LOC101863273	P06396
LOC101863273	P06396
LOC101863273	P06396
LOC100533528	P06396
LOC100533528	P06396
LOC100533528	P06396
LOC100533528	P06396
LOC100533528	P06396
LOC100533528	P06396
LOC100533528	P06396
LOC100533528	P06396
LOC101863821	Q8N0U4
LOC101863821	Q8N0U4
LOC106012023	Q9UBK9
LOC101848117	Q9P0I2
LOC101848360	Q9Y231
LOC101848823	P21728
LOC101849058	P21728
dop1	P21728
LOC101849294	Q7Z3D4
LOC101849543	O00237
LOC101849543	O00237
LOC101849543	O00237
LOC101849543	O00237
LOC101849772	Q9BXT4
LOC101849772	Q9BXT4
LOC101849772	Q9BXT4
LOC101849772	Q9BXT4
LOC101849772	Q9BXT4
LOC101849772	Q9BXT4
LOC101849772	Q9BXT4
LOC101849772	Q9BXT4
LOC101855027	Q9H9S5
LOC106012026	Q8N6F8
LOC101855264	Q96DM1
LOC101850254	Q15650
LOC101850254	Q15650
LOC101850655	Q9Y6M4
LOC101850655	Q9Y6M4
LOC101850655	Q9Y6M4
LOC101850655	Q9Y6M4
LOC101850655	P78368
LOC101850655	P78368
LOC101850655	Q9Y6M4
LOC101850655	Q9Y6M4
LOC101850655	Q9Y6M4
LOC101852250	Q8N960
LOC101852699	A2A3L6
LOC101852699	A2A3L6
LOC101853094	P45954
LOC101853094	P45954
LOC101853625	Q8TDB6
LOC101854336	A6H8Z2
LOC101855499	O75751
LOC101855956	Q8WXR4
LOC101856434	Q8NB25
LOC106012027	Q14CM0
LOC101861368	P48307
LOC101861368	P48307
LOC101861589	P24043
LOC101857188	P04424
LOC101857188	P04424
LOC101857188	P04424
LOC101857952	P51530
LOC101857952	P51530
LOC101858187	Q53HC0
LOC101858634	Q7Z6V5
LOC101859105	Q9Y3A5
LOC101859105	Q9Y3A5
LOC101859105	Q9Y3A5
LOC101859646	Q8N511
LOC101862279	P22105
LOC101862279	P22105
LOC101862279	P22105
LOC101862279	P22105
LOC101859864	Q53F19
LOC101859864	Q53F19
LOC101860105	Q9H479
LOC101862510	Q9Y2D9
LOC101862510	Q9Y2D9
LOC101862510	Q9Y2D9
LOC101860579	A6NIH7
LOC101860579	A6NIH7
LOC101863442	Q9H773
LOC101863442	Q9H773
LOC101863678	Q9P0Z9
LOC101861129	O75478
LOC101861129	O75478
LOC101863905	A6NKG5
LOC101864395	Q92769
LOC101864395	Q92769
LOC101845005	Q9C093
LOC101845005	Q9C093
LOC101845005	Q9C093
LOC101845005	Q9C093
LOC101845005	Q9C093
LOC101845005	Q9C093
LOC101845005	Q9C093
LOC101845005	Q9C093
LOC101845005	Q9C093
LOC101845005	Q9C093
LOC101845005	Q9C093
LOC101845854	Q3ZCV2
LOC101845854	Q3ZCV2
LOC101845854	Q3ZCV2
LOC101845854	Q3ZCV2
LOC101845854	Q3ZCV2
LOC101845854	Q3ZCV2
LOC101846740	Q9GZR7
LOC101846740	Q9GZR7
LOC101846740	Q9GZR7
LOC101846740	Q9GZR7
LOC101846358	Q8WV22
LOC101846358	Q8WV22
LOC101847663	Q5VVJ2
LOC101847663	Q5VVJ2
LOC101850961	Q9Y5R5
LOC101848208	Q8WXA9
LOC101848208	Q8WXA9
LOC101848208	Q8WXA9
LOC101848208	Q8WXA9
LOC101848208	Q8WXA9
LOC101848208	Q8WXA9
LOC101848208	Q8WXA9
LOC101848208	Q8WXA9
LOC101848208	Q8WXA9
LOC101849059	Q9BSC4
LOC101849295	Q9Y285
LOC101849544	P10606
LOC101849773	Q8IZ57
LOC101850179	Q12857
LOC101850179	Q12857
LOC101850179	Q12857
LOC101851418	Q8NBU5
LOC101855344	O75072
LOC101855569	Q5XUX1
LOC101855796	Q96E14
LOC101855796	Q96E14
LOC101855796	Q96E14
LOC101851871	Q8TDP1
LOC101852326	Q14997
LOC101852935	O43290
LOC101856029	Q9H4P4
LOC101853564	Q9BQ90
LOC101853796	Q9Y587
LOC101854025	Q13033
LOC101854025	Q13033
LOC101854025	Q13033
LOC101854025	Q13033
LOC101856270	Q9H6W3
LOC101854725	Q96DG6
LOC101856516	Q8N1M1
LOC101856968	Q9BYC5
LOC101855108	Q96C19
LOC101857189	Q9HCX4
LOC101860176	O75582
LOC106012039	Q49AG3
LOC101857649	Q7Z699
LOC101857881	Q9BZ67
LOC101860661	Q15013
LOC101860901	P49757
LOC118477845	Q9H3G5
LOC101861369	O43422
LOC101858110	Q9H3G5
LOC101858344	Q2TBE0
LOC101858344	Q2TBE0
LOC101858720	P16157
LOC101858720	P16157
LOC101858720	P16157
LOC101858720	P16157
LOC101859106	Q9BXU1
LOC101859106	Q9BXU1
LOC101859106	Q9BXU1
LOC101859489	P30566
LOC101862044	Q12923
LOC101862044	Q12923
LOC101862044	Q12923
LOC101862044	Q12923
LOC101862044	Q12923
LOC101862044	Q12923
LOC101862280	Q12923
LOC101862280	Q12923
LOC101862280	Q12923
LOC101862280	Q12923
LOC101859711	P50749
LOC101859941	Q96N21
LOC101862735	Q8IWF2
LOC101862954	Q8IWF2
LOC101851740	Q9NRC1
LOC101863192	Q53G59
